generic_name,label,pmid,title,active_rate_percent,placebo_rate_percent,differential_percent,dose_or_regimen,endpoint,included_in_csv_summary,extraction_status,audit_note,pubmed_url
sodium valproate,McGuire1988,3130256,Effects of sodium valproate on haem biosynthesis in man: implications for seizure management in the porphyric patient.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/3130256/
sodium valproate,Richens1975,1104059,Controlled trial of sodium valproate in severe epilepsy.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/1104059/
stiripentol,Guerrini2024,38722572,"Additional Results from Two Randomized, Placebo-Controlled Trials of Stiripentol in Dravet Syndrome Highlight a Rapid Antiseizure Efficacy with Longer Seizure-Free Periods.",38.0,0.0,38.0,stiripentol add-on to clobazam/valproate,Dravet generalized tonic-clonic seizures,yes,differential_extracted,Post hoc STICLO analysis reports >=50% GTCS decrease and GTCS freedom in the double-blind period.,https://pubmed.ncbi.nlm.nih.gov/38722572/
stiripentol,Nabbout2020,31790543,Fenfluramine for Treatment-Resistant Seizures in Patients With Dravet Syndrome Receiving Stiripentol-Inclusive Regimens: A Randomized Clinical Trial.,,,,,,no,reviewed_no_extractable_differential,Fenfluramine was the randomized active treatment; stiripentol was background therapy.,https://pubmed.ncbi.nlm.nih.gov/31790543/
stiripentol,Chiron2006,16948934,Stiripentol in childhood partial epilepsy: randomized placebo-controlled trial with enrichment and withdrawal design.,,,,stiripentol pediatric partial-epilepsy add-on regimen,childhood partial seizures,no,reviewed_no_extractable_differential,"Partial-epilepsy enrichment/withdrawal trial is audited, but not included in the Dravet max-dose rollup.",https://pubmed.ncbi.nlm.nih.gov/16948934/
stiripentol,Chiron2000,11089822,Stiripentol in severe myoclonic epilepsy in infancy: a randomised placebo-controlled syndrome-dedicated trial. STICLO study group.,42.9,0.0,42.9,stiripentol add-on to valproate and clobazam,Dravet clonic or tonic-clonic seizures,yes,differential_extracted,"Abstract reports responders, percent change from baseline, and seizure-free patients in the STICLO Dravet trial.",https://pubmed.ncbi.nlm.nih.gov/11089822/
sultiame,Debus2004,14738417,Sulthiame in the primary therapy of West syndrome: a randomized double-blind placebo-controlled add-on trial on baseline pyridoxine medication.,30.0,0.0,30.0,sultiame 5-10 mg/kg/day add-on to baseline pyridoxine,West syndrome response,yes,differential_extracted,Abstract reports complete cessation of infantile spasms and hypsarrhythmia resolution in 6/20 sultiame patients and 0/17 placebo patients.,https://pubmed.ncbi.nlm.nih.gov/14738417/
sultiame,Rating2000,11051123,"Sulthiame as monotherapy in children with benign childhood epilepsy with centrotemporal spikes: a 6-month randomized, double-blind, placebo-controlled study. Sulthiame Study Group.",87.1,40.0,47.1,sultiame 5 mg/kg/day,BECTS seizure prevention,yes,differential_extracted,"Derived directly from abstract seizure TFE counts: 4/31 sultiame and 21/35 placebo had seizures, so seizure-free rates were 87.1% and 40.0%.",https://pubmed.ncbi.nlm.nih.gov/11051123/
tiagabine,Kalviainen1998,9551842,"A double-blind, placebo-controlled trial of tiagabine given three-times daily as add-on therapy for refractory partial seizures. Northern European Tiagabine Study Group.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/9551842/
tiagabine,Uthman1998,9443711,"Tiagabine for complex partial seizures: a randomized, add-on, dose-response trial.",,,,tiagabine 56 mg/day,complex partial seizures,no,reviewed_no_extractable_differential,"Abstract reports 56 mg/day responder rate. Median change was reported as absolute 4-week seizure-frequency change, not percent.",https://pubmed.ncbi.nlm.nih.gov/9443711/
tiagabine,Sachdeo1997,9152116,Tiagabine therapy for complex partial seizures. A dose-frequency study. The Tiagabine Study Group.,,,,tiagabine 32 mg/day BID,complex partial seizures,no,reviewed_no_extractable_differential,"Abstract reports responder rates for the BID maximum-effective regimen; seizure-frequency change was reported as an absolute 4-week rate, not percent.",https://pubmed.ncbi.nlm.nih.gov/9152116/
tiagabine,Richens1995,7641674,Adjunctive treatment of partial seizures with tiagabine: a placebo-controlled trial.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/7641674/
tiagabine,Sveinbjornsdottir1994,8044451,"Neuropsychological effects of tiagabine, a potential new antiepileptic drug.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/8044451/
topiramate,Zhang2011,21672344,Topiramate as an adjunctive treatment for refractory partial epilepsy in the elderly.,,,,topiramate 200 mg/day,elderly refractory partial epilepsy,no,reviewed_no_extractable_differential,Abstract reports responder rates for the 200 mg/day elderly trial.,https://pubmed.ncbi.nlm.nih.gov/21672344/
topiramate,Novotny2010,20089937,Randomized trial of adjunctive topiramate therapy in infants with refractory partial seizures.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/20089937/
topiramate,Guberman2002,12225311,Low-dose topiramate in adults with treatment-resistant partial-onset seizures.,,,,topiramate 200 mg/day,partial-onset seizures,no,reviewed_no_extractable_differential,Abstract reports 200 mg/day median seizure-frequency reduction values; responder rate was not extractable.,https://pubmed.ncbi.nlm.nih.gov/12225311/
topiramate,Yen2000,10999555,"A double-blind, placebo-controlled study of topiramate in adult patients with refractory partial epilepsy.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/10999555/
topiramate,PMID1999,10612342,Topiramate in medically intractable partial epilepsies: double-blind placebo-controlled randomized parallel group trial. Korean Topiramate Study Group.,7.9,1.2,6.7,topiramate 600 mg/day,partial epilepsy,yes,differential_extracted,"Abstract reports target 600 mg/day responder, median seizure-frequency reduction, and seizure-free rates.",https://pubmed.ncbi.nlm.nih.gov/10612342/
topiramate,Sachdeo1999,10371538,"A double-blind, randomized trial of topiramate in Lennox-Gastaut syndrome. Topiramate YL Study Group.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/10371538/
topiramate,Elterman1999,10227615,"A double-blind, randomized trial of topiramate as adjunctive therapy for partial-onset seizures in children. Topiramate YP Study Group.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/10227615/
topiramate,Biton1999,10227614,"A randomized, placebo-controlled study of topiramate in primary generalized tonic-clonic seizures. Topiramate YTC Study Group.",,,,topiramate approximately 6 mg/kg/day,primary generalized tonic-clonic seizures,no,reviewed_no_extractable_differential,Abstract reports target-dose PGTC responder and median reduction values.,https://pubmed.ncbi.nlm.nih.gov/10227614/
topiramate,Faught1997,9092954,Efficacy of topiramate as adjunctive therapy in refractory partial seizures: United States trial experience.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/9092954/
topiramate,Sharief1996,8956919,"Double-blind, placebo-controlled study of topiramate in patients with refractory partial epilepsy.",,,,topiramate 400 mg/day,partial seizures,no,reviewed_no_extractable_differential,Abstract reports 400 mg/day responder and median reduction values.,https://pubmed.ncbi.nlm.nih.gov/8956919/
topiramate,Tassinari1996,8764816,"Double-blind, placebo-controlled trial of topiramate (600 mg daily) for the treatment of refractory partial epilepsy.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/8764816/
topiramate,Faught1996,8649570,"Topiramate placebo-controlled dose-ranging trial in refractory partial epilepsy using 200-, 400-, and 600-mg daily dosages. Topiramate YD Study Group.",,,,topiramate 400 mg/day,partial-onset seizures,no,reviewed_no_extractable_differential,Abstract reports 400 mg/day responder and median reduction values. Higher 600 mg/day arm was not used because incremental efficacy above 400 mg/day is not the selected maximum effective dose.,https://pubmed.ncbi.nlm.nih.gov/8649570/
topiramate,Privitera1996,8649569,"Topiramate placebo-controlled dose-ranging trial in refractory partial epilepsy using 600-, 800-, and 1,000-mg daily dosages. Topiramate YE Study Group.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/8649569/
topiramate,BenMenachem1996,8641230,"Double-blind, placebo-controlled trial of topiramate as add-on therapy in patients with refractory partial seizures.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/8641230/
valproic acid,Sharshar2023,36624526,Valproic acid as adjuvant treatment for convulsive status epilepticus: a randomised clinical trial.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/36624526/
vigabatrin,Kalita2025,41500178,Safety and efficacy of vigabatrin add on compared to placebo in Lennox-Gastaut syndrome (LennoVig): A single center randomized double-blind placebo-controlled trial.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/41500178/
vigabatrin,Bebin2023,37638552,Early Treatment with Vigabatrin Does Not Decrease Focal Seizures or Improve Cognition in Tuberous Sclerosis Complex: The PREVeNT Trial.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/37638552/
vigabatrin,Bruni2000,10777431,"Vigabatrin as add-on therapy for adult complex partial seizures: a double-blind, placebo-controlled multicentre study. The Canadian Vigabatrin Study Group.",,,,vigabatrin adult add-on regimen,complex partial/secondarily generalized seizures,no,reviewed_no_extractable_differential,Abstract reports RR50 for active and placebo groups; exact dose is not stated in the abstract.,https://pubmed.ncbi.nlm.nih.gov/10777431/
vigabatrin,Appleton1999,10565592,"Randomised, placebo-controlled study of vigabatrin as first-line treatment of infantile spasms.",35.0,10.0,25.0,vigabatrin infantile-spasm regimen,infantile spasms,yes,differential_extracted,Abstract reports spasm reduction and spasm-free rates on the final double-blind day.,https://pubmed.ncbi.nlm.nih.gov/10565592/
vigabatrin,Dean1999,9924905,Dose-Response Study of Vigabatrin as add-on therapy in patients with uncontrolled complex partial seizures.,,,,vigabatrin 3 g/day,complex partial seizures,no,reviewed_no_extractable_differential,Abstract reports therapeutic success rates for 3 g/day and placebo; 6 g/day was not used because it exceeds the current adult approved maximum and had more dropouts.,https://pubmed.ncbi.nlm.nih.gov/9924905/
vigabatrin,Beran1996,8952010,"A double-blind, placebo-controlled crossover study of vigabatrin 2 g/day and 3 g/day in uncontrolled partial seizures.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/8952010/
vigabatrin,Grunewald1994,8089668,Effects of vigabatrin on partial seizures and cognitive function.,,,,vigabatrin 3 g/day,complex partial seizures,no,reviewed_no_extractable_differential,Abstract reports 10/20 vs 4/23 with >50% complex partial seizure reduction and median complex partial seizure changes in the last 8 weeks.,https://pubmed.ncbi.nlm.nih.gov/8089668/
vigabatrin,Jackson1994,7957035,Quantitative MR relaxometry study of effects of vigabatrin on the brains of patients with epilepsy.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/7957035/
vigabatrin,Gillham1993,8270925,Effect of vigabatrin on sedation and cognitive function in patients with refractory epilepsy.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/8270925/
vigabatrin,PMID1992,1483856,"Single-blind, placebo-controlled multicenter trial of vigabatrin in the treatment of epilepsy. The Italian Study Group on Vigabatrin.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/1483856/
vigabatrin,Cosi1989,2757911,Effects of vigabatrin on evoked potentials in epileptic patients.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/2757911/
vigabatrin,Cosi1988,3130253,"Effect of vigabatrin (gamma-vinyl-GABA) on visual, brainstem auditory and somatosensory evoked potentials in epileptic patients.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/3130253/
vigabatrin,Tassinari1987,2887152,Double-blind study of vigabatrin in the treatment of drug-resistant epilepsy.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/2887152/
vigabatrin,Tartara1986,3536469,"Vigabatrin in the treatment of epilepsy: a double-blind, placebo-controlled study.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/3536469/
vigabatrin,Loiseau1986,3514204,"Double-blind, placebo-controlled study of vigabatrin (gamma-vinyl GABA) in drug-resistant epilepsy.",,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/3514204/
vigabatrin,Rimmer1984,6141335,Double-blind study of gamma-vinyl GABA in patients with refractory epilepsy.,,,,,,no,reviewed_no_extractable_differential,"Reviewed PubMed title/abstract; no extractable maximum-effective-dose RR50, MPC, or seizure-freedom differential.",https://pubmed.ncbi.nlm.nih.gov/6141335/
zonisamide,Guerrini2013,23837461,A randomized phase III trial of adjunctive zonisamide in pediatric patients with partial epilepsy.,,,,zonisamide target 8 mg/kg/day,pediatric partial epilepsy,no,reviewed_no_extractable_differential,Abstract reports target-dose pediatric responder rates.,https://pubmed.ncbi.nlm.nih.gov/23837461/
zonisamide,Lu2011,21166480,"Efficacy and safety of adjunctive zonisamide in adult patients with refractory partial-onset epilepsy: a randomized, double-blind, placebo-controlled trial.",,,,zonisamide 400 mg/day,partial-onset epilepsy,no,reviewed_no_extractable_differential,Abstract reports 400 mg/day responder rate and placebo responder rate.,https://pubmed.ncbi.nlm.nih.gov/21166480/
zonisamide,Brodie2005,15660766,"Dose-dependent safety and efficacy of zonisamide: a randomized, double-blind, placebo-controlled study in patients with refractory partial seizures.",,,,,,no,reviewed_no_extractable_differential,"Highest trial dose was 500 mg/day, above the current 400 mg/day approved maximum; excluded from max-approved-dose rollup.",https://pubmed.ncbi.nlm.nih.gov/15660766/
zonisamide,Sackellares2004,15144425,"Randomized, controlled clinical trial of zonisamide as adjunctive treatment for refractory partial seizures.",,,,,,no,reviewed_no_extractable_differential,Titrated 400-600 mg/day mixed regimen; not included because max-dose arm-specific values were not separable.,https://pubmed.ncbi.nlm.nih.gov/15144425/
zonisamide,Faught2001,11723262,Randomized controlled trial of zonisamide for the treatment of refractory partial-onset seizures.,,,,zonisamide 400 mg/day,partial-onset seizures,no,reviewed_no_extractable_differential,Abstract reports 400 mg/day median all-seizure reduction versus placebo.,https://pubmed.ncbi.nlm.nih.gov/11723262/
zonisamide,Schmidt1993,8325280,Zonisamide for add-on treatment of refractory partial epilepsy: a European double-blind trial.,,,,,,no,reviewed_no_extractable_differential,Dose was not extractable from the PubMed abstract for a current max-dose rollup.,https://pubmed.ncbi.nlm.nih.gov/8325280/
